"date","series","value"
"2016-01-28","NG_001_MONTH",2.182
"2016-01-28","NG_002_MONTH",2.239
"2016-01-29","NG_001_MONTH",2.298
"2016-01-29","NG_002_MONTH",2.332
"2016-02-01","NG_001_MONTH",2.152
"2016-02-01","NG_002_MONTH",2.226
"2016-02-02","NG_001_MONTH",2.025
"2016-02-02","NG_002_MONTH",2.12
"2016-02-03","NG_001_MONTH",2.038
"2016-02-03","NG_002_MONTH",2.123
"2016-02-04","NG_001_MONTH",1.972
"2016-02-04","NG_002_MONTH",2.062
"2016-02-05","NG_001_MONTH",2.063
"2016-02-05","NG_002_MONTH",2.137
"2016-02-08","NG_001_MONTH",2.14
"2016-02-08","NG_002_MONTH",2.189
"2016-02-09","NG_001_MONTH",2.098
"2016-02-09","NG_002_MONTH",2.149
"2016-02-10","NG_001_MONTH",2.046
"2016-02-10","NG_002_MONTH",2.111
"2016-02-11","NG_001_MONTH",1.994
"2016-02-11","NG_002_MONTH",2.061
"2016-02-12","NG_001_MONTH",1.966
"2016-02-12","NG_002_MONTH",2.03
"2016-02-16","NG_001_MONTH",1.903
"2016-02-16","NG_002_MONTH",1.969
"2016-02-17","NG_001_MONTH",1.942
"2016-02-17","NG_002_MONTH",2.011
"2016-02-18","NG_001_MONTH",1.852
"2016-02-18","NG_002_MONTH",1.927
"2016-02-19","NG_001_MONTH",1.804
"2016-02-19","NG_002_MONTH",1.867
"2016-02-22","NG_001_MONTH",1.821
"2016-02-22","NG_002_MONTH",1.862
"2016-02-23","NG_001_MONTH",1.782
"2016-02-23","NG_002_MONTH",1.829
"2016-02-24","NG_001_MONTH",1.778
"2016-02-24","NG_002_MONTH",1.834
"2016-02-25","NG_001_MONTH",1.711
"2016-02-25","NG_002_MONTH",1.785
"2016-02-26","NG_001_MONTH",1.791
"2016-02-26","NG_002_MONTH",1.873
"2016-02-29","NG_001_MONTH",1.711
"2016-02-29","NG_002_MONTH",1.808
"2016-03-01","NG_001_MONTH",1.742
"2016-03-01","NG_002_MONTH",1.848
"2016-03-02","NG_001_MONTH",1.678
"2016-03-02","NG_002_MONTH",1.8
"2016-03-03","NG_001_MONTH",1.639
"2016-03-03","NG_002_MONTH",1.767
"2016-03-04","NG_001_MONTH",1.666
"2016-03-04","NG_002_MONTH",1.787
"2016-03-07","NG_001_MONTH",1.69
"2016-03-07","NG_002_MONTH",1.789
"2016-03-08","NG_001_MONTH",1.712
"2016-03-08","NG_002_MONTH",1.803
"2016-03-09","NG_001_MONTH",1.752
"2016-03-09","NG_002_MONTH",1.846
"2016-03-10","NG_001_MONTH",1.788
"2016-03-10","NG_002_MONTH",1.883
"2016-03-11","NG_001_MONTH",1.822
"2016-03-11","NG_002_MONTH",1.915
"2016-03-14","NG_001_MONTH",1.819
"2016-03-14","NG_002_MONTH",1.914
"2016-03-15","NG_001_MONTH",1.851
"2016-03-15","NG_002_MONTH",1.945
"2016-03-16","NG_001_MONTH",1.868
"2016-03-16","NG_002_MONTH",1.955
"2016-03-17","NG_001_MONTH",1.936
"2016-03-17","NG_002_MONTH",2.011
"2016-03-18","NG_001_MONTH",1.907
"2016-03-18","NG_002_MONTH",1.989
"2016-03-21","NG_001_MONTH",1.828
"2016-03-21","NG_002_MONTH",1.904
"2016-03-22","NG_001_MONTH",1.863
"2016-03-22","NG_002_MONTH",1.937
"2016-03-23","NG_001_MONTH",1.794
"2016-03-23","NG_002_MONTH",1.868
"2016-03-24","NG_001_MONTH",1.806
"2016-03-24","NG_002_MONTH",1.882
"2016-03-28","NG_001_MONTH",1.848
"2016-03-28","NG_002_MONTH",1.936
"2016-03-29","NG_001_MONTH",1.903
"2016-03-29","NG_002_MONTH",1.981
"2016-03-30","NG_001_MONTH",1.996
"2016-03-30","NG_002_MONTH",2.11
"2016-03-31","NG_001_MONTH",1.959
"2016-03-31","NG_002_MONTH",2.054
"2016-04-01","NG_001_MONTH",1.956
"2016-04-01","NG_002_MONTH",2.052
"2016-04-04","NG_001_MONTH",1.998
"2016-04-04","NG_002_MONTH",2.09
"2016-04-05","NG_001_MONTH",1.954
"2016-04-05","NG_002_MONTH",2.05
"2016-04-06","NG_001_MONTH",1.911
"2016-04-06","NG_002_MONTH",2.004
"2016-04-07","NG_001_MONTH",2.018
"2016-04-07","NG_002_MONTH",2.101
"2016-04-08","NG_001_MONTH",1.99
"2016-04-08","NG_002_MONTH",2.077
"2016-04-11","NG_001_MONTH",1.912
"2016-04-11","NG_002_MONTH",2.001
"2016-04-12","NG_001_MONTH",2.004
"2016-04-12","NG_002_MONTH",2.083
"2016-04-13","NG_001_MONTH",2.036
"2016-04-13","NG_002_MONTH",2.119
"2016-04-14","NG_001_MONTH",1.97
"2016-04-14","NG_002_MONTH",2.063
"2016-04-15","NG_001_MONTH",1.902
"2016-04-15","NG_002_MONTH",1.997
"2016-04-18","NG_001_MONTH",1.94
"2016-04-18","NG_002_MONTH",2.045
"2016-04-19","NG_001_MONTH",2.088
"2016-04-19","NG_002_MONTH",2.188
"2016-04-20","NG_001_MONTH",2.069
"2016-04-20","NG_002_MONTH",2.18
"2016-04-21","NG_001_MONTH",2.068
"2016-04-21","NG_002_MONTH",2.208
"2016-04-22","NG_001_MONTH",2.14
"2016-04-22","NG_002_MONTH",2.267
"2016-04-25","NG_001_MONTH",2.063
"2016-04-25","NG_002_MONTH",2.187
"2016-04-26","NG_001_MONTH",2.032
"2016-04-26","NG_002_MONTH",2.159
"2016-04-27","NG_001_MONTH",1.995
"2016-04-27","NG_002_MONTH",2.153
"2016-04-28","NG_001_MONTH",2.078
"2016-04-28","NG_002_MONTH",2.253
"2016-04-29","NG_001_MONTH",2.178
"2016-04-29","NG_002_MONTH",2.322
"2016-05-02","NG_001_MONTH",2.042
"2016-05-02","NG_002_MONTH",2.218
"2016-05-03","NG_001_MONTH",2.086
"2016-05-03","NG_002_MONTH",2.254
"2016-05-04","NG_001_MONTH",2.141
"2016-05-04","NG_002_MONTH",2.296
"2016-05-05","NG_001_MONTH",2.076
"2016-05-05","NG_002_MONTH",2.238
"2016-05-06","NG_001_MONTH",2.101
"2016-05-06","NG_002_MONTH",2.243
"2016-05-09","NG_001_MONTH",2.098
"2016-05-09","NG_002_MONTH",2.229
"2016-05-10","NG_001_MONTH",2.158
"2016-05-10","NG_002_MONTH",2.285
"2016-05-11","NG_001_MONTH",2.173
"2016-05-11","NG_002_MONTH",2.301
"2016-05-12","NG_001_MONTH",2.155
"2016-05-12","NG_002_MONTH",2.299
"2016-05-13","NG_001_MONTH",2.096
"2016-05-13","NG_002_MONTH",2.244
"2016-05-16","NG_001_MONTH",2.029
"2016-05-16","NG_002_MONTH",2.177
"2016-05-17","NG_001_MONTH",2.048
"2016-05-17","NG_002_MONTH",2.185
"2016-05-18","NG_001_MONTH",2.001
"2016-05-18","NG_002_MONTH",2.131
"2016-05-19","NG_001_MONTH",2.039
"2016-05-19","NG_002_MONTH",2.195
"2016-05-20","NG_001_MONTH",2.062
"2016-05-20","NG_002_MONTH",2.207
"2016-05-23","NG_001_MONTH",2.055
"2016-05-23","NG_002_MONTH",2.199
"2016-05-24","NG_001_MONTH",1.98
"2016-05-24","NG_002_MONTH",2.146
"2016-05-25","NG_001_MONTH",1.992
"2016-05-25","NG_002_MONTH",2.181
"2016-05-26","NG_001_MONTH",1.963
"2016-05-26","NG_002_MONTH",2.151
"2016-05-27","NG_001_MONTH",2.169
"2016-05-27","NG_002_MONTH",2.281
"2016-05-31","NG_001_MONTH",2.288
"2016-05-31","NG_002_MONTH",2.383
"2016-06-01","NG_001_MONTH",2.381
"2016-06-01","NG_002_MONTH",2.453
"2016-06-02","NG_001_MONTH",2.405
"2016-06-02","NG_002_MONTH",2.482
"2016-06-03","NG_001_MONTH",2.398
"2016-06-03","NG_002_MONTH",2.476
"2016-06-06","NG_001_MONTH",2.466
"2016-06-06","NG_002_MONTH",2.537
"2016-06-07","NG_001_MONTH",2.474
"2016-06-07","NG_002_MONTH",2.557
"2016-06-08","NG_001_MONTH",2.468
"2016-06-08","NG_002_MONTH",2.544
"2016-06-09","NG_001_MONTH",2.617
"2016-06-09","NG_002_MONTH",2.69
"2016-06-10","NG_001_MONTH",2.556
"2016-06-10","NG_002_MONTH",2.624
"2016-06-13","NG_001_MONTH",2.585
"2016-06-13","NG_002_MONTH",2.652
"2016-06-14","NG_001_MONTH",2.604
"2016-06-14","NG_002_MONTH",2.666
"2016-06-15","NG_001_MONTH",2.595
"2016-06-15","NG_002_MONTH",2.652
"2016-06-16","NG_001_MONTH",2.58
"2016-06-16","NG_002_MONTH",2.627
"2016-06-17","NG_001_MONTH",2.623
"2016-06-17","NG_002_MONTH",2.666
"2016-06-20","NG_001_MONTH",2.747
"2016-06-20","NG_002_MONTH",2.777
"2016-06-21","NG_001_MONTH",2.768
"2016-06-21","NG_002_MONTH",2.798
"2016-06-22","NG_001_MONTH",2.677
"2016-06-22","NG_002_MONTH",2.711
"2016-06-23","NG_001_MONTH",2.698
"2016-06-23","NG_002_MONTH",2.737
"2016-06-24","NG_001_MONTH",2.662
"2016-06-24","NG_002_MONTH",2.694
"2016-06-27","NG_001_MONTH",2.716
"2016-06-27","NG_002_MONTH",2.741
"2016-06-28","NG_001_MONTH",2.917
"2016-06-28","NG_002_MONTH",2.89
"2016-06-29","NG_001_MONTH",2.863
"2016-06-29","NG_002_MONTH",2.858
"2016-06-30","NG_001_MONTH",2.924
"2016-06-30","NG_002_MONTH",2.918
"2016-07-01","NG_001_MONTH",2.987
"2016-07-01","NG_002_MONTH",2.981
"2016-07-05","NG_001_MONTH",2.764
"2016-07-05","NG_002_MONTH",2.758
"2016-07-06","NG_001_MONTH",2.786
"2016-07-06","NG_002_MONTH",2.777
"2016-07-07","NG_001_MONTH",2.777
"2016-07-07","NG_002_MONTH",2.764
"2016-07-08","NG_001_MONTH",2.801
"2016-07-08","NG_002_MONTH",2.788
"2016-07-11","NG_001_MONTH",2.702
"2016-07-11","NG_002_MONTH",2.684
"2016-07-12","NG_001_MONTH",2.734
"2016-07-12","NG_002_MONTH",2.7
"2016-07-13","NG_001_MONTH",2.737
"2016-07-13","NG_002_MONTH",2.707
"2016-07-14","NG_001_MONTH",2.727
"2016-07-14","NG_002_MONTH",2.707
"2016-07-15","NG_001_MONTH",2.756
"2016-07-15","NG_002_MONTH",2.728
"2016-07-18","NG_001_MONTH",2.722
"2016-07-18","NG_002_MONTH",2.692
"2016-07-19","NG_001_MONTH",2.728
"2016-07-19","NG_002_MONTH",2.689
"2016-07-20","NG_001_MONTH",2.658
"2016-07-20","NG_002_MONTH",2.621
"2016-07-21","NG_001_MONTH",2.692
"2016-07-21","NG_002_MONTH",2.659
"2016-07-22","NG_001_MONTH",2.777
"2016-07-22","NG_002_MONTH",2.743
"2016-07-25","NG_001_MONTH",2.747
"2016-07-25","NG_002_MONTH",2.712
"2016-07-26","NG_001_MONTH",2.712
"2016-07-26","NG_002_MONTH",2.677
"2016-07-27","NG_001_MONTH",2.672
"2016-07-27","NG_002_MONTH",2.66
"2016-07-28","NG_001_MONTH",2.873
"2016-07-28","NG_002_MONTH",2.909
"2016-07-29","NG_001_MONTH",2.876
"2016-07-29","NG_002_MONTH",2.917
"2016-08-01","NG_001_MONTH",2.771
"2016-08-01","NG_002_MONTH",2.818
"2016-08-02","NG_001_MONTH",2.733
"2016-08-02","NG_002_MONTH",2.783
"2016-08-03","NG_001_MONTH",2.839
"2016-08-03","NG_002_MONTH",2.881
"2016-08-04","NG_001_MONTH",2.834
"2016-08-04","NG_002_MONTH",2.877
"2016-08-05","NG_001_MONTH",2.772
"2016-08-05","NG_002_MONTH",2.809
"2016-08-08","NG_001_MONTH",2.748
"2016-08-08","NG_002_MONTH",2.779
"2016-08-09","NG_001_MONTH",2.615
"2016-08-09","NG_002_MONTH",2.659
"2016-08-10","NG_001_MONTH",2.561
"2016-08-10","NG_002_MONTH",2.616
"2016-08-11","NG_001_MONTH",2.551
"2016-08-11","NG_002_MONTH",2.607
"2016-08-12","NG_001_MONTH",2.586
"2016-08-12","NG_002_MONTH",2.626
"2016-08-15","NG_001_MONTH",2.59
"2016-08-15","NG_002_MONTH",2.629
"2016-08-16","NG_001_MONTH",2.617
"2016-08-16","NG_002_MONTH",2.657
"2016-08-17","NG_001_MONTH",2.619
"2016-08-17","NG_002_MONTH",2.659
"2016-08-18","NG_001_MONTH",2.674
"2016-08-18","NG_002_MONTH",2.712
"2016-08-19","NG_001_MONTH",2.584
"2016-08-19","NG_002_MONTH",2.619
"2016-08-22","NG_001_MONTH",2.679
"2016-08-22","NG_002_MONTH",2.701
"2016-08-23","NG_001_MONTH",2.761
"2016-08-23","NG_002_MONTH",2.794
"2016-08-24","NG_001_MONTH",2.796
"2016-08-24","NG_002_MONTH",2.835
"2016-08-25","NG_001_MONTH",2.846
"2016-08-25","NG_002_MONTH",2.885
"2016-08-26","NG_001_MONTH",2.871
"2016-08-26","NG_002_MONTH",2.913
"2016-08-29","NG_001_MONTH",2.853
"2016-08-29","NG_002_MONTH",2.896
"2016-08-30","NG_001_MONTH",2.827
"2016-08-30","NG_002_MONTH",2.949
"2016-08-31","NG_001_MONTH",2.887
"2016-08-31","NG_002_MONTH",3.003
"2016-09-01","NG_001_MONTH",2.792
"2016-09-01","NG_002_MONTH",2.908
"2016-09-02","NG_001_MONTH",2.792
"2016-09-02","NG_002_MONTH",2.898
"2016-09-06","NG_001_MONTH",2.717
"2016-09-06","NG_002_MONTH",2.842
"2016-09-07","NG_001_MONTH",2.676
"2016-09-07","NG_002_MONTH",2.811
"2016-09-08","NG_001_MONTH",2.806
"2016-09-08","NG_002_MONTH",2.917
"2016-09-09","NG_001_MONTH",2.797
"2016-09-09","NG_002_MONTH",2.89
"2016-09-12","NG_001_MONTH",2.915
"2016-09-12","NG_002_MONTH",2.986
"2016-09-13","NG_001_MONTH",2.909
"2016-09-13","NG_002_MONTH",2.989
"2016-09-14","NG_001_MONTH",2.889
"2016-09-14","NG_002_MONTH",2.969
"2016-09-15","NG_001_MONTH",2.927
"2016-09-15","NG_002_MONTH",3.002
"2016-09-16","NG_001_MONTH",2.948
"2016-09-16","NG_002_MONTH",3.021
"2016-09-19","NG_001_MONTH",2.934
"2016-09-19","NG_002_MONTH",3.005
"2016-09-20","NG_001_MONTH",3.047
"2016-09-20","NG_002_MONTH",3.109
"2016-09-21","NG_001_MONTH",3.057
"2016-09-21","NG_002_MONTH",3.132
"2016-09-22","NG_001_MONTH",2.99
"2016-09-22","NG_002_MONTH",3.061
"2016-09-23","NG_001_MONTH",2.955
"2016-09-23","NG_002_MONTH",3.013
"2016-09-26","NG_001_MONTH",2.997
"2016-09-26","NG_002_MONTH",3.055
"2016-09-27","NG_001_MONTH",2.996
"2016-09-27","NG_002_MONTH",3.05
"2016-09-28","NG_001_MONTH",2.952
"2016-09-28","NG_002_MONTH",3.002
"2016-09-29","NG_001_MONTH",2.959
"2016-09-29","NG_002_MONTH",3.161
"2016-09-30","NG_001_MONTH",2.906
"2016-09-30","NG_002_MONTH",3.132
"2016-10-03","NG_001_MONTH",2.923
"2016-10-03","NG_002_MONTH",3.17
"2016-10-04","NG_001_MONTH",2.964
"2016-10-04","NG_002_MONTH",3.183
"2016-10-05","NG_001_MONTH",3.041
"2016-10-05","NG_002_MONTH",3.26
"2016-10-06","NG_001_MONTH",3.049
"2016-10-06","NG_002_MONTH",3.282
"2016-10-07","NG_001_MONTH",3.193
"2016-10-07","NG_002_MONTH",3.391
"2016-10-10","NG_001_MONTH",3.275
"2016-10-10","NG_002_MONTH",3.454
"2016-10-11","NG_001_MONTH",3.237
"2016-10-11","NG_002_MONTH",3.429
"2016-10-12","NG_001_MONTH",3.21
"2016-10-12","NG_002_MONTH",3.41
"2016-10-13","NG_001_MONTH",3.341
"2016-10-13","NG_002_MONTH",3.532
"2016-10-14","NG_001_MONTH",3.285
"2016-10-14","NG_002_MONTH",3.503
"2016-10-17","NG_001_MONTH",3.244
"2016-10-17","NG_002_MONTH",3.481
"2016-10-18","NG_001_MONTH",3.263
"2016-10-18","NG_002_MONTH",3.505
"2016-10-19","NG_001_MONTH",3.17
"2016-10-19","NG_002_MONTH",3.434
"2016-10-20","NG_001_MONTH",3.141
"2016-10-20","NG_002_MONTH",3.434
"2016-10-21","NG_001_MONTH",2.993
"2016-10-21","NG_002_MONTH",3.361
"2016-10-24","NG_001_MONTH",2.831
"2016-10-24","NG_002_MONTH",3.319
"2016-10-25","NG_001_MONTH",2.774
"2016-10-25","NG_002_MONTH",3.149
"2016-10-26","NG_001_MONTH",2.731
"2016-10-26","NG_002_MONTH",3.036
"2016-10-27","NG_001_MONTH",2.764
"2016-10-27","NG_002_MONTH",3.068
"2016-10-28","NG_001_MONTH",3.105
"2016-10-28","NG_002_MONTH",3.263
"2016-10-31","NG_001_MONTH",3.026
"2016-10-31","NG_002_MONTH",3.195
"2016-11-01","NG_001_MONTH",2.902
"2016-11-01","NG_002_MONTH",3.078
"2016-11-02","NG_001_MONTH",2.792
"2016-11-02","NG_002_MONTH",2.978
"2016-11-03","NG_001_MONTH",2.769
"2016-11-03","NG_002_MONTH",2.949
"2016-11-04","NG_001_MONTH",2.767
"2016-11-04","NG_002_MONTH",2.937
"2016-11-07","NG_001_MONTH",2.816
"2016-11-07","NG_002_MONTH",2.978
"2016-11-08","NG_001_MONTH",2.633
"2016-11-08","NG_002_MONTH",2.81
"2016-11-09","NG_001_MONTH",2.69
"2016-11-09","NG_002_MONTH",2.859
"2016-11-10","NG_001_MONTH",2.632
"2016-11-10","NG_002_MONTH",2.811
"2016-11-11","NG_001_MONTH",2.619
"2016-11-11","NG_002_MONTH",2.85
"2016-11-14","NG_001_MONTH",2.749
"2016-11-14","NG_002_MONTH",2.937
"2016-11-15","NG_001_MONTH",2.709
"2016-11-15","NG_002_MONTH",2.885
"2016-11-16","NG_001_MONTH",2.764
"2016-11-16","NG_002_MONTH",2.92
"2016-11-17","NG_001_MONTH",2.703
"2016-11-17","NG_002_MONTH",2.875
"2016-11-18","NG_001_MONTH",2.843
"2016-11-18","NG_002_MONTH",2.98
"2016-11-21","NG_001_MONTH",2.95
"2016-11-21","NG_002_MONTH",3.077
"2016-11-22","NG_001_MONTH",2.982
"2016-11-22","NG_002_MONTH",3.1
"2016-11-23","NG_001_MONTH",3.026
"2016-11-23","NG_002_MONTH",3.147
"2016-11-25","NG_001_MONTH",3.085
"2016-11-25","NG_002_MONTH",3.202
"2016-11-28","NG_001_MONTH",3.232
"2016-11-28","NG_002_MONTH",3.32
"2016-11-29","NG_001_MONTH",3.315
"2016-11-29","NG_002_MONTH",3.341
"2016-11-30","NG_001_MONTH",3.352
"2016-11-30","NG_002_MONTH",3.359
"2016-12-01","NG_001_MONTH",3.505
"2016-12-01","NG_002_MONTH",3.509
"2016-12-02","NG_001_MONTH",3.436
"2016-12-02","NG_002_MONTH",3.44
"2016-12-05","NG_001_MONTH",3.654
"2016-12-05","NG_002_MONTH",3.641
"2016-12-06","NG_001_MONTH",3.635
"2016-12-06","NG_002_MONTH",3.626
"2016-12-07","NG_001_MONTH",3.603
"2016-12-07","NG_002_MONTH",3.589
"2016-12-08","NG_001_MONTH",3.695
"2016-12-08","NG_002_MONTH",3.676
"2016-12-09","NG_001_MONTH",3.746
"2016-12-09","NG_002_MONTH",3.741
"2016-12-12","NG_001_MONTH",3.507
"2016-12-12","NG_002_MONTH",3.51
"2016-12-13","NG_001_MONTH",3.474
"2016-12-13","NG_002_MONTH",3.475
"2016-12-14","NG_001_MONTH",3.54
"2016-12-14","NG_002_MONTH",3.558
"2016-12-15","NG_001_MONTH",3.434
"2016-12-15","NG_002_MONTH",3.47
"2016-12-16","NG_001_MONTH",3.415
"2016-12-16","NG_002_MONTH",3.449
"2016-12-19","NG_001_MONTH",3.392
"2016-12-19","NG_002_MONTH",3.431
"2016-12-20","NG_001_MONTH",3.263
"2016-12-20","NG_002_MONTH",3.297
"2016-12-21","NG_001_MONTH",3.542
"2016-12-21","NG_002_MONTH",3.567
"2016-12-22","NG_001_MONTH",3.538
"2016-12-22","NG_002_MONTH",3.563
"2016-12-23","NG_001_MONTH",3.662
"2016-12-23","NG_002_MONTH",3.678
"2016-12-27","NG_001_MONTH",3.761
"2016-12-27","NG_002_MONTH",3.766
"2016-12-28","NG_001_MONTH",3.93
"2016-12-28","NG_002_MONTH",3.898
"2016-12-29","NG_001_MONTH",3.802
"2016-12-29","NG_002_MONTH",3.754
"2016-12-30","NG_001_MONTH",3.724
"2016-12-30","NG_002_MONTH",3.684
"2017-01-03","NG_001_MONTH",3.327
"2017-01-03","NG_002_MONTH",3.317
"2017-01-04","NG_001_MONTH",3.267
"2017-01-04","NG_002_MONTH",3.249
"2017-01-05","NG_001_MONTH",3.273
"2017-01-05","NG_002_MONTH",3.268
"2017-01-06","NG_001_MONTH",3.285
"2017-01-06","NG_002_MONTH",3.288
"2017-01-09","NG_001_MONTH",3.103
"2017-01-09","NG_002_MONTH",3.113
"2017-01-10","NG_001_MONTH",3.278
"2017-01-10","NG_002_MONTH",3.275
"2017-01-11","NG_001_MONTH",3.224
"2017-01-11","NG_002_MONTH",3.217
"2017-01-12","NG_001_MONTH",3.386
"2017-01-12","NG_002_MONTH",3.367
"2017-01-13","NG_001_MONTH",3.419
"2017-01-13","NG_002_MONTH",3.396
"2017-01-17","NG_001_MONTH",3.412
"2017-01-17","NG_002_MONTH",3.405
"2017-01-18","NG_001_MONTH",3.302
"2017-01-18","NG_002_MONTH",3.294
"2017-01-19","NG_001_MONTH",3.368
"2017-01-19","NG_002_MONTH",3.36
"2017-01-20","NG_001_MONTH",3.204
"2017-01-20","NG_002_MONTH",3.211
"2017-01-23","NG_001_MONTH",3.243
"2017-01-23","NG_002_MONTH",3.257
"2017-01-24","NG_001_MONTH",3.279
"2017-01-24","NG_002_MONTH",3.295
"2017-01-25","NG_001_MONTH",3.332
"2017-01-25","NG_002_MONTH",3.346
"2017-01-26","NG_001_MONTH",3.382
"2017-01-26","NG_002_MONTH",3.397
"2017-01-27","NG_001_MONTH",3.391
"2017-01-27","NG_002_MONTH",3.358
"2017-01-30","NG_001_MONTH",3.232
"2017-01-30","NG_002_MONTH",3.271
"2017-01-31","NG_001_MONTH",3.117
"2017-01-31","NG_002_MONTH",3.165
"2017-02-01","NG_001_MONTH",3.168
"2017-02-01","NG_002_MONTH",3.214
"2017-02-02","NG_001_MONTH",3.187
"2017-02-02","NG_002_MONTH",3.245
"2017-02-03","NG_001_MONTH",3.063
"2017-02-03","NG_002_MONTH",3.116
"2017-02-06","NG_001_MONTH",3.05
"2017-02-06","NG_002_MONTH",3.117
"2017-02-07","NG_001_MONTH",3.13
"2017-02-07","NG_002_MONTH",3.192
"2017-02-08","NG_001_MONTH",3.126
"2017-02-08","NG_002_MONTH",3.196
"2017-02-09","NG_001_MONTH",3.141
"2017-02-09","NG_002_MONTH",3.209
"2017-02-10","NG_001_MONTH",3.034
"2017-02-10","NG_002_MONTH",3.117
"2017-02-13","NG_001_MONTH",2.944
"2017-02-13","NG_002_MONTH",3.032
"2017-02-14","NG_001_MONTH",2.905
"2017-02-14","NG_002_MONTH",3.005
"2017-02-15","NG_001_MONTH",2.925
"2017-02-15","NG_002_MONTH",3.037
"2017-02-16","NG_001_MONTH",2.854
"2017-02-16","NG_002_MONTH",2.971
"2017-02-17","NG_001_MONTH",2.834
"2017-02-17","NG_002_MONTH",2.951
"2017-02-21","NG_001_MONTH",2.564
"2017-02-21","NG_002_MONTH",2.691
"2017-02-22","NG_001_MONTH",2.592
"2017-02-22","NG_002_MONTH",2.701
"2017-02-23","NG_001_MONTH",2.617
"2017-02-23","NG_002_MONTH",2.749
"2017-02-24","NG_001_MONTH",2.627
"2017-02-24","NG_002_MONTH",2.787
"2017-02-27","NG_001_MONTH",2.693
"2017-02-27","NG_002_MONTH",2.779
"2017-02-28","NG_001_MONTH",2.774
"2017-02-28","NG_002_MONTH",2.87
"2017-03-01","NG_001_MONTH",2.799
"2017-03-01","NG_002_MONTH",2.909
"2017-03-02","NG_001_MONTH",2.804
"2017-03-02","NG_002_MONTH",2.914
"2017-03-03","NG_001_MONTH",2.827
"2017-03-03","NG_002_MONTH",2.939
"2017-03-06","NG_001_MONTH",2.901
"2017-03-06","NG_002_MONTH",2.984
"2017-03-07","NG_001_MONTH",2.824
"2017-03-07","NG_002_MONTH",2.921
"2017-03-08","NG_001_MONTH",2.901
"2017-03-08","NG_002_MONTH",2.981
"2017-03-09","NG_001_MONTH",2.974
"2017-03-09","NG_002_MONTH",3.046
"2017-03-10","NG_001_MONTH",3.008
"2017-03-10","NG_002_MONTH",3.074
"2017-03-13","NG_001_MONTH",3.043
"2017-03-13","NG_002_MONTH",3.107
"2017-03-14","NG_001_MONTH",2.938
"2017-03-14","NG_002_MONTH",2.993
"2017-03-15","NG_001_MONTH",2.981
"2017-03-15","NG_002_MONTH",3.04
"2017-03-16","NG_001_MONTH",2.902
"2017-03-16","NG_002_MONTH",2.967
"2017-03-17","NG_001_MONTH",2.948
"2017-03-17","NG_002_MONTH",3.004
"2017-03-20","NG_001_MONTH",3.041
"2017-03-20","NG_002_MONTH",3.098
"2017-03-21","NG_001_MONTH",3.093
"2017-03-21","NG_002_MONTH",3.155
"2017-03-22","NG_001_MONTH",3.011
"2017-03-22","NG_002_MONTH",3.073
"2017-03-23","NG_001_MONTH",3.051
"2017-03-23","NG_002_MONTH",3.131
"2017-03-24","NG_001_MONTH",3.076
"2017-03-24","NG_002_MONTH",3.153
"2017-03-27","NG_001_MONTH",3.052
"2017-03-27","NG_002_MONTH",3.131
"2017-03-28","NG_001_MONTH",3.096
"2017-03-28","NG_002_MONTH",3.177
"2017-03-29","NG_001_MONTH",3.175
"2017-03-29","NG_002_MONTH",3.231
"2017-03-30","NG_001_MONTH",3.191
"2017-03-30","NG_002_MONTH",3.257
"2017-03-31","NG_001_MONTH",3.19
"2017-03-31","NG_002_MONTH",3.254
"2017-04-03","NG_001_MONTH",3.128
"2017-04-03","NG_002_MONTH",3.204
"2017-04-04","NG_001_MONTH",3.293
"2017-04-04","NG_002_MONTH",3.365
"2017-04-05","NG_001_MONTH",3.266
"2017-04-05","NG_002_MONTH",3.344
"2017-04-06","NG_001_MONTH",3.331
"2017-04-06","NG_002_MONTH",3.401
"2017-04-07","NG_001_MONTH",3.261
"2017-04-07","NG_002_MONTH",3.331
"2017-04-10","NG_001_MONTH",3.238
"2017-04-10","NG_002_MONTH",3.309
"2017-04-11","NG_001_MONTH",3.15
"2017-04-11","NG_002_MONTH",3.224
"2017-04-12","NG_001_MONTH",3.187
"2017-04-12","NG_002_MONTH",3.262
"2017-04-13","NG_001_MONTH",3.227
"2017-04-13","NG_002_MONTH",3.307
"2017-04-17","NG_001_MONTH",3.163
"2017-04-17","NG_002_MONTH",3.251
"2017-04-18","NG_001_MONTH",3.145
"2017-04-18","NG_002_MONTH",3.236
"2017-04-19","NG_001_MONTH",3.185
"2017-04-19","NG_002_MONTH",3.276
"2017-04-20","NG_001_MONTH",3.159
"2017-04-20","NG_002_MONTH",3.25
"2017-04-21","NG_001_MONTH",3.101
"2017-04-21","NG_002_MONTH",3.192
"2017-04-24","NG_001_MONTH",3.066
"2017-04-24","NG_002_MONTH",3.16
"2017-04-25","NG_001_MONTH",3.043
"2017-04-25","NG_002_MONTH",3.165
"2017-04-26","NG_001_MONTH",3.142
"2017-04-26","NG_002_MONTH",3.271
"2017-04-27","NG_001_MONTH",3.239
"2017-04-27","NG_002_MONTH",3.32
"2017-04-28","NG_001_MONTH",3.276
"2017-04-28","NG_002_MONTH",3.353
"2017-05-01","NG_001_MONTH",3.215
"2017-05-01","NG_002_MONTH",3.293
"2017-05-02","NG_001_MONTH",3.195
"2017-05-02","NG_002_MONTH",3.274
